timestamp,PB11,,Water,Level,in,m,NAP
25,03,2008,10,00,00.000,-3.99
25,03,2008,11,00,00.000,-3.98
25,03,2008,12,00,00.000,-3.97
25,03,2008,13,00,00.000,-3.97
25,03,2008,14,00,00.000,-3.98
25,03,2008,15,00,00.000,-3.98
25,03,2008,16,00,00.000,-3.98
25,03,2008,17,00,00.000,-3.98
25,03,2008,18,00,00.000,-3.98
25,03,2008,19,00,00.000,-3.98
25,03,2008,20,00,00.000,-3.98
25,03,2008,21,00,00.000,-3.98
25,03,2008,22,00,00.000,-3.97
25,03,2008,23,00,00.000,-3.98
26,03,2008,00,00,00.000,-3.97
26,03,2008,01,00,00.000,-3.96
26,03,2008,02,00,00.000,-3.96
26,03,2008,03,00,00.000,-3.95
26,03,2008,04,00,00.000,-3.95
26,03,2008,05,00,00.000,-3.95
26,03,2008,06,00,00.000,-3.96
26,03,2008,07,00,00.000,-3.96
26,03,2008,08,00,00.000,-3.96
26,03,2008,09,00,00.000,-3.96
26,03,2008,10,00,00.000,-3.96
26,03,2008,11,00,00.000,-3.97
26,03,2008,12,00,00.000,-3.96
26,03,2008,13,00,00.000,-3.97
26,03,2008,14,00,00.000,-3.96
26,03,2008,15,00,00.000,-3.97
26,03,2008,16,00,00.000,-3.97
26,03,2008,17,00,00.000,-3.98
26,03,2008,18,00,00.000,-3.98
26,03,2008,19,00,00.000,-3.98
26,03,2008,20,00,00.000,-3.98
26,03,2008,21,00,00.000,-3.99
26,03,2008,22,00,00.000,-3.99
26,03,2008,23,00,00.000,-4
27,03,2008,00,00,00.000,-4
27,03,2008,01,00,00.000,-4.01
27,03,2008,02,00,00.000,-4
27,03,2008,03,00,00.000,-4.01
27,03,2008,04,00,00.000,-4
27,03,2008,05,00,00.000,-4
27,03,2008,06,00,00.000,-4.01
27,03,2008,07,00,00.000,-4.02
27,03,2008,08,00,00.000,-4.02
27,03,2008,09,00,00.000,-4.02
27,03,2008,10,00,00.000,-4.03
27,03,2008,11,00,00.000,-4.03
27,03,2008,12,00,00.000,-4.03
27,03,2008,13,00,00.000,-4.03
27,03,2008,14,00,00.000,-4.04
27,03,2008,15,00,00.000,-4.03
27,03,2008,16,00,00.000,-4.04
27,03,2008,17,00,00.000,-4.03
27,03,2008,18,00,00.000,-4.02
27,03,2008,19,00,00.000,-4.02
27,03,2008,20,00,00.000,-4.03
27,03,2008,21,00,00.000,-4.02
27,03,2008,22,00,00.000,-4.02
27,03,2008,23,00,00.000,-4.03
28,03,2008,00,00,00.000,-4.03
28,03,2008,01,00,00.000,-4.03
28,03,2008,02,00,00.000,-4.04
28,03,2008,03,00,00.000,-4.04
28,03,2008,04,00,00.000,-4.04
28,03,2008,05,00,00.000,-4.04
28,03,2008,06,00,00.000,-4.05
28,03,2008,07,00,00.000,-4.06
28,03,2008,08,00,00.000,-4.06
28,03,2008,09,00,00.000,-4.07
28,03,2008,10,00,00.000,-4.06
28,03,2008,11,00,00.000,-4.06
28,03,2008,12,00,00.000,-4.07
28,03,2008,13,00,00.000,-4.07
28,03,2008,14,00,00.000,-4.08
28,03,2008,15,00,00.000,-4.08
28,03,2008,16,00,00.000,-4.07
28,03,2008,17,00,00.000,-4.08
28,03,2008,18,00,00.000,-4.08
28,03,2008,19,00,00.000,-4.03
28,03,2008,20,00,00.000,-4
28,03,2008,21,00,00.000,-4
28,03,2008,22,00,00.000,-3.99
28,03,2008,23,00,00.000,-3.99
29,03,2008,00,00,00.000,-3.99
29,03,2008,01,00,00.000,-3.99
29,03,2008,02,00,00.000,-4
29,03,2008,03,00,00.000,-4
29,03,2008,04,00,00.000,-4
29,03,2008,05,00,00.000,-4
29,03,2008,06,00,00.000,-4.02
29,03,2008,07,00,00.000,-4.02
29,03,2008,08,00,00.000,-4.02
29,03,2008,09,00,00.000,-4.03
29,03,2008,10,00,00.000,-4.02
29,03,2008,11,00,00.000,-4.03
29,03,2008,12,00,00.000,-4.04
29,03,2008,13,00,00.000,-4.04
29,03,2008,14,00,00.000,-4.06
29,03,2008,15,00,00.000,-4.06
29,03,2008,16,00,00.000,-4.06
29,03,2008,17,00,00.000,-4.07
29,03,2008,18,00,00.000,-4.07
29,03,2008,19,00,00.000,-4.07
29,03,2008,20,00,00.000,-4.08
29,03,2008,21,00,00.000,-4.08
29,03,2008,22,00,00.000,-4.08
29,03,2008,23,00,00.000,-4.09
